uncle	1.03
artificial	-0.46
missile	-0.63
numbers	-0.07
launch	-0.09
drivers	-0.15
boy	-1.1
buried	0.39
culture	0.04
wedding	2.39
overlapping	-0.53
debate	-0.31
honey	1.35
early	0.62
squeeze	0.46
pit	-0.21
crumbling	0.05
blanket	-0.24
prosperous	-0.07
cried	-0.06
business	0.37
disorder	-1.23
tradition	0.54
battered	-0.11
hearing	-0.58
road	0.06
shown	0.13
imaginative	0.1
pockets	0.25
cloud	-0.5
alternative	0.6699999999999999
curious	-0.58
instructional	0.39
gathered	-0.15
visitor	-0.08
magazines	0.16
angel	-0.21
button	-0.15
sydney	0.11
puffy	0.33
expansion	-0.08
served	0.04
allows	-0.05
gesture	0.83
humanitarian	-0.19
twelve	0.03
toss	0.19
guns	-0.5
oven	0.32
foreign	-0.005000000000000001
molecular	-0.32
instrument	0.69
rolls	0.04
muscles	0.17
sidewalk	0.08
homemade	0.96
threatened	-1.61
structure	0.46
net	0.33
unruly	0.94
peculiar	-1.72
burst	-0.59
original	0.31
cat	-1.86
picking	0.14
celebration	2.21
baker	0.26
each	-0.06
speechless	-0.49
pc	0.15
context	-0.2
chaos	-1.64
continues	0.02
boyish	1.26
us	-0.01
created	0.03
convincing	0.39
fans	0.23
head	0.28
ada	0.56
timeless	0.45
purpose	-0.58
miraculous	0.37
desolate	0.1
skilled	0.28
vicious	-1.81
marked	0.22
pool	0.22
number	-0.03
nowhere	0.06
candidates	0.37
also	-0.01
involving	-0.65
daughter	1.21
coffin	-0.99
nearly	0.04
headed	-0.06
johnny	0.03
boiling	0.72
seductive	0.82
injuries	-1.6
permanent	-0.085
suggested	-0.52
working	0.11
leaned	0.16
look	0.02
joy	1.26
gap	0.3
canned	0.59
peers	0.5
kevin	0.27
ardent	0.11
friends	0.96
rhetorical	-0.15
under	0.0
turns	0.05
countless	-0.615
photograph	0.38
ward	-0.11
stark	-0.35
threatening	-1.32
extra	0.32
midwestern	-0.49
sometimes	-1.1
worn	0.57
doing	1.16
stuff	-0.45
resistance	-0.23
leonard	0.25
copies	0.19
offices	-0.69
songs	0.93
manager	0.38
tiny	0.6950000000000001
queen	0.92
pm	0.84
clinic	-0.32
reform	0.17
brenda	0.09
professional	0.11
blunt	-1.44
s	0.57
geographic	-0.11
region	-0.62
force	-0.43
cloth	-0.13
stubborn	-0.29
location	-0.25
iran	-0.64
hopeless	-1.43
broadband	0.15
keeping	0.27
simpler	0.32
class	0.19
actually	0.11
millions	-0.06
practically	-2.07
tidal	-0.21
linear	0.11
triumphant	0.09
prison	-1.14
egg	0.57
lighting	-0.53
calls	0.26
bacteria	-0.95
scattered	-0.1
purple	0.8
wolf	-1.54
cart	-0.09
lord	0.49
urban	-0.915
treacherous	-0.83
champagne	-0.98
skirt	0.65
brilliant	1.305
joyful	2.64
vacant	-0.3
beach	0.26
declining	-0.13
stinging	-3.05
growth	-0.08
globe	0.22
drawer	0.1
dug	0.06
genital	-0.2
train	0.03
ballistic	-0.24
bore	0.52
solve	-0.95
messages	0.1
designated	0.04
sorts	-2.84
searing	-1.78
king	0.64
mary	0.34
sterile	0.05
sons	1.05
directions	0.2
improve	-1.68
alice	0.83
drugs	-0.82
climbed	0.06
maroon	0.6
appeared	-0.14
ford	0.07
objects	0.11
welcoming	2.41
aggressive	-0.45999999999999996
entrenched	-0.18
shore	-0.03
patrol	-0.35
silent	-0.07999999999999999
relevant	0.13
happier	0.32
applications	0.06
depth	0.76
robot	-1.24
wore	0.66
violent	-1.255
articles	0.09
scientists	-0.12
cognitive	-0.16
ohio	-0.27
shoulders	0.3
cure	-0.6
answering	0.1
franklin	0.29
faster	0.08
smelled	-2.44
flour	0.36
basis	0.05
rigid	-0.13
assorted	-0.42
states	-0.33
might	-0.01
pop	0.91
stake	-0.06
bother	-2.2
mccarthy	-1.63
shoved	0.03
disgusted	-1.14
estimates	-0.28
hudson	0.98
participation	0.25
awkward	-0.76
davis	0.35
fund	1.17
managers	0.51
agency	0.03
cattle	-0.73
fantasy	0.46
ears	-0.64
evident	-1.04
surrounded	0.4
upper	0.185
bleeding	-1.3
records	0.16
clearly	-0.28
match	1.94
ideological	-0.11
raging	-0.76
sophisticated	0.22999999999999998
regarded	-0.21
gloves	0.42
mindless	-2.56
animal	-1.68
joke	-0.48
pile	-0.27
owner	0.64
experienced	-1.02
supernatural	-1.24
writes	0.28
surprised	-0.695
participate	0.1
swung	-0.02
universe	-0.44
refreshing	2.38
bank	0.69
sounds	-0.52
launched	-0.09
checks	0.22
wiped	-0.44
divorce	0.95
cave	-0.67
questionable	-0.56
lincoln	0.16
mist	-0.47
anger	-0.24
appear	-0.33
fastest	0.44
sexy	1.405
nods	0.19
stainless	0.54
based	0.14
rid	-0.57
exhibition	0.48
range	-0.37
remaining	0.365
false	0.0
fuzzy	-0.86
breathtaking	-0.71
facts	-0.48
religious	0.11
rope	0.33
luminous	1.12
strip	-0.28
el	0.58
statements	-0.04
dad	0.87
lungs	-0.42
bearing	0.08
gore	0.19
gilded	0.49
individual	0.025
raymond	0.35
cody	0.72
effort	0.0
tobacco	-1.35
taught	0.14
unified	0.03
remember	0.05
belief	0.28
century	0.41
random	-1.995
aching	-1.22
awake	-0.625
amazing	1.26
thin	0.87
various	-0.32
apparently	-0.11
watching	-0.06
perfectly	2.69
collection	0.83
doubt	-0.0
delighted	0.64
younger	0.645
plenty	-0.1
republic	-0.26
artists	0.61
typical	0.41000000000000003
rifle	-0.44
adjoining	0.46
wireless	0.24
savings	0.6
paper	0.13
eventual	-0.14
widespread	-0.49
pages	0.19
thoughts	0.07
sold	0.34
alleged	-1.14
frustrated	-2.36
signed	0.1
josh	0.37
minister	0.15
complained	-2.51
taken	-0.27
holy	0.14
pace	0.2
doorway	-0.22
encourage	-0.32
labor	-0.58
antonio	0.18
heated	0.42
imminent	-0.72
nor	-0.61
guide	0.43
wing	-0.53
vague	0.81
dashing	-0.16
streets	-0.13
greatest	0.20500000000000002
magazine	0.16
wire	0.36
checking	0.23
nine	0.02
planes	-0.59
swear	-0.26
best	1.47
equal	0.28500000000000003
distinguished	0.49
stupid	-2.21
fiscal	0.06
preparation	0.26
rent	0.17
able	-0.04
bell	-0.22
differences	-0.16
southern	-0.515
senior	0.11000000000000001
butt	-0.05
charlotte	1.25
missing	0.3
suite	-0.36
hawaiian	0.25
friendly	1.93
peered	0.06
strict	0.02
carefree	1.01
argue	-0.41
learned	-0.37
physician	-0.24
scream	-2.79
whether	-0.05
nba	0.29
old	-0.095
late	0.47
luck	-0.11
performed	0.53
naturally	-0.14
depressed	-2.02
career	0.83
ferocious	-0.6
gives	0.17
jumped	-0.1
shredded	0.28
girl	1.06
theological	0.5
documents	0.19
bucks	-0.12
abundant	0.83
jamie	-0.32
exposed	-0.1
themselves	-0.43
hilarious	0.06
view	0.04
cheerful	2.19
landing	-0.62
heading	-0.04
target	-0.87
reflective	0.65
reading	0.17
park	0.03
difficulty	-0.53
opposition	-0.62
charm	1.11
stranger	-0.16
scrawny	0.3
muscular	1.14
colorado	-0.08
oscar	0.85
units	-0.85
regions	-1.1
warming	-0.96
statistics	-0.64
mood	-0.49
segregated	-0.31
shadows	-0.46
cop	-0.4
wealthy	-1.33
isolated	-0.855
reasons	-0.73
completed	-0.03
enter	0.13
flexible	0.57
relief	0.04
rear	0.795
grab	0.02
preventive	-0.05
offense	0.07
fever	-1.96
filed	-0.05
t	0.54
teacher	0.22
room	-0.64
rumpled	0.14
padded	0.65
affected	-1.27
onion	0.04
greater	0.335
wallace	0.25
limits	-0.59
min	1.04
bruised	-0.96
dragged	-0.37
feed	-1.1
god	0.95
asia	-0.23
sheets	0.07
loves	-1.01
handsome	1.7850000000000001
teddy	-1.17
land	-0.19
five	-0.05
remains	-0.16
lost	0.64
bodies	-0.96
victorious	-0.34
sixteen	0.04
furious	-1.16
safe	1.87
precise	0.525
above	0.2
contact	0.63
incapable	-0.04
value	0.99
peak	0.92
waited	-0.31
represent	-0.94
writing	0.21
troy	0.01
film	0.31
achievement	0.65
australia	-0.2
muslim	-0.33
ian	-0.52
mischievous	0.36
comforting	0.86
alley	0.02
brings	0.72
stiff	0.275
really	0.28
fan	-0.09
apt	0.94
starks	0.28
sort	-1.11
horn	-0.26
foundation	0.53
tense	-1.55
surely	0.13
ocean	-0.08
healthy	1.4249999999999998
interests	-0.03
damned	-2.5300000000000002
country	-0.85
x	0.53
yankees	-0.48
easy	2.245
ways	-0.06
erect	0.65
health	0.05
advisory	-0.03
creasy	0.2
humanity	-1.85
gritty	-0.15
bend	0.17
meager	0.31
wiser	0.26
conceptual	0.04
civilized	0.41
boxes	0.19
leaves	0.26
odd	-0.7849999999999999
carries	0.08
n	0.57
clinton	0.17
alike	-0.78
election	0.26
effect	-0.3
fate	-2.69
fuck	-0.66
nurse	0.18
invisible	-1.2349999999999999
warm	1.63
coastal	-0.32999999999999996
intricate	0.11
turn	0.03
bit	-0.72
superb	1.75
serious	-1.06
burned	-1.53
fake	-0.6799999999999999
disappointing	-0.03
nick	0.3
dates	0.45
store	0.23
ice	0.27
heart	-0.34
link	-0.46
brass	0.33
fabulous	2.17
stops	-0.02
car	-0.04
cubic	-0.26
cared	-1.36
crazy	-1.305
switch	-0.06
cold	-0.005000000000000001
needy	-2.22
soggy	-0.33
sara	0.97
admit	-0.73
sparkling	1.09
glass	-0.5
sand	0.04
establish	0.55
self	0.41
technologies	0.34
visible	-0.185
brother	0.93
fishing	0.12
fabric	0.47
mistake	-1.87
stepping	0.05
arm	0.37
drew	0.08
seen	-0.31
ashamed	-1.47
mediocre	1.39
necessary	0.565
stern	-0.9
meetings	-0.32
buying	0.19
kim	-0.13
eastern	-0.32999999999999996
selected	-0.11
swim	-0.15
denver	0.02
helmet	0.07
vietnam	-0.39
survey	0.04
passionate	0.43
jazz	1.03
durable	1.05
lewis	0.19
physicians	-0.3
useful	0.76
electrical	1.15
architect	0.43
episcopal	0.5
republican	0.31
toxic	-0.94
snowy	0.1
prevailing	-0.21
proposed	-0.43
successful	0.125
official	0.16
torn	-0.63
indispensable	0.32
giving	0.07
population	-0.86
article	0.02
handed	0.12
microsoft	0.26
unfair	-1.71
size	-0.1
true	0.845
used	-0.06
subsequent	-0.73
automatic	0.97
nazi	-0.53
weird	-0.78
commonplace	-0.29
whatever	0.23
whispered	0.36
web	0.14
patrick	0.78
boom	-0.63
blinding	-0.32
mine	1.11
add	0.22
tool	0.18
impressed	-0.71
viable	0.54
winning	0.33
herbal	0.43
conditions	-1.25
shocked	-1.52
positions	-0.27
proud	1.17
beige	0.61
challenges	-0.98
stream	0.06
youthful	1.8
arranged	0.76
claire	0.93
flag	0.54
sir	1.0
overgrown	0.26
clever	0.38
quarterback	0.04
became	-0.49
sunday	0.76
peripheral	-0.06
sudden	-1.355
simultaneously	0.31
times	-0.01
adding	-0.08
whereas	0.35
miss	1.42
suitable	2.38
eccentric	-0.43
pope	0.03
loss	-1.33
bearded	0.47
fail	-0.03
stage	0.88
filling	0.27
prisoners	-0.82
detail	-0.03
rang	-0.16
crude	-1.85
welcome	2.49
junior	-0.060000000000000005
plates	0.93
germany	-0.17
roads	-0.2
kelly	0.58
violence	-1.62
steamed	0.85
affirmative	-0.36
equally	-0.27
took	0.0
hogan	-0.41
pentagon	-0.18
portable	0.38
featured	0.25
began	0.08
stared	0.07
faith	0.45
hazardous	-0.83
excuse	0.32
chapter	-0.29
network	0.12
stronger	0.16
final	0.89
lonely	-2.565
las	0.65
kinds	-0.79
ailing	-0.15
reporting	-0.07
feeble	-1.5
yesterday	0.65
theoretical	0.11
worthwhile	0.64
traveling	-0.64
freckled	1.23
racial	-0.905
authority	-0.23
listened	0.0
briefly	-0.15
upcoming	0.36
television	0.08
style	1.35
seated	0.08
enemies	-1.71
manhattan	0.07
empire	-0.74
white	0.7949999999999999
pakistan	-0.91
brisk	0.74
want	0.07
instead	-0.26
register	0.41
granted	0.12
existed	-0.41
sunken	0.34
mixed	-1.4
compelling	0.09
insisted	-1.8
unwilling	-0.13
work	0.4
sport	0.27
factor	0.54
dough	0.37
barry	0.32
profound	-0.76
attempt	-0.04
wrap	0.35
ornate	0.54
kill	-0.71
break	-0.02
inevitable	-2.0
leftover	0.31
stepped	0.03
stephen	0.39
berkeley	0.07
sheriff	-0.34
discussion	0.01
somewhere	-0.07
criticism	-0.93
clothes	0.02
destructive	-1.12
parties	1.41
unexpected	-0.41000000000000003
outer	0.08
shade	-0.1
weather	0.39
forehead	0.26
terrible	-2.995
rebecca	0.52
struggle	0.04
remote	-0.495
hills	0.08
understanding	0.05
eliot	-0.45
northwestern	-0.12
losing	-0.17
adverse	-1.05
bobby	0.13
wicked	-0.76
enjoyed	1.22
promised	-0.3
due	-0.88
acquired	0.45
expand	-0.35
tone	0.91
bent	0.18
knight	-0.85
paul	0.4
tactical	-0.16
errant	-1.33
raises	-0.02
disappear	-0.08
options	0.11
teeth	-0.49
hottest	0.37
panic	-0.93
guess	0.91
invited	0.45
sell	0.21
shining	0.27
immigrants	-1.14
confusing	-1.13
issues	-0.52
ii	0.11
models	0.34
receiving	0.03
thousands	-0.62
knew	-1.09
abnormal	-0.34
fortified	0.2
excess	0.24
forbidding	-0.57
smart	0.94
entire	0.015
newspaper	0.14
horrific	-2.83
principles	0.24
wholesale	-0.02
breakfast	-0.47
hint	0.11
incoming	-0.02
listed	-0.06
required	-0.06
products	0.07
shady	0.07
explore	0.27
excited	-0.475
cap	0.33
wife	1.23
sharply	-0.53
acres	0.53
powerful	-0.92
understand	0.2
war	-0.69
unacceptable	-0.8
voluntary	0.16
budding	0.51
concert	0.81
recreational	-0.99
analysts	0.18
lunar	-0.1
artistic	0.23
individuals	-0.93
deliver	0.04
eligible	0.93
west	-0.14
britain	0.2
laughing	-0.07
extent	-0.02
survival	-0.8
pitch	-0.43
carpet	0.05
brown	1.0
progressive	-0.33
golf	0.13
control	0.36
selective	0.0
classic	2.235
product	0.58
festival	1.45
rarely	-0.05
celebrity	0.75
scored	0.6
homeless	-2.07
thirteen	0.04
brazilian	0.04
unemployed	-1.6
dear	1.15
soldiers	-0.53
anybody	-0.04
parade	1.59
parental	0.12
whisper	0.06
words	0.43
educational	-0.005
graham	0.41
engineering	0.07
athletic	1.1749999999999998
mg	0.0
servants	0.08
lousy	-1.03
consequences	-1.26
earn	0.6
call	0.29
carried	0.04
admitted	-2.27
surgery	-0.44
forgot	-1.74
member	0.17
corridor	-0.2
monumental	0.11
philadelphia	0.01
bottles	-0.6
foot	0.26
domestic	-0.45499999999999996
healing	-0.98
nerve	-0.85
sidebar	1.38
harry	0.32
point	-0.04
verbal	-0.34
painful	-3.1799999999999997
serve	0.21
tells	0.12
hard	0.185
inherent	-0.24
prayer	0.14
pursuit	0.71
lap	0.28
senate	0.16
witty	1.82
blood	-0.73
chemicals	-0.57
females	0.4
ages	0.61
rewarding	1.19
instruments	0.39
counted	-1.24
means	0.02
staying	-0.38
side	0.14
real	0.31999999999999995
multiple	-0.32499999999999996
tables	0.24
phone	0.19
ridiculous	-2.0
centers	-0.79
persons	-0.75
makes	-0.49
topic	-0.01
politics	0.07
valley	0.0
deserted	-0.08
creamy	1.04
memories	-0.33
feeding	-0.97
written	0.17
lover	2.04
cells	-0.44
beating	0.45
beat	0.68
spooky	-0.7
aircraft	-0.58
minority	-2.43
films	0.15
future	0.31
touched	0.41
wheel	0.11
certified	-0.04
aids	-0.87
luxury	0.175
subjective	-0.32
modest	0.8600000000000001
joined	0.22
raised	0.28
young	0.185
hardly	-0.24
lately	-1.41
russian	0.045
guilt	-0.39
crushed	-0.0
satisfying	1.97
trusted	0.04
trap	-1.27
capture	-0.67
series	0.04
fifteen	0.04
swinging	0.11
crowd	0.32
corners	0.16
eating	-0.43
those	-0.38
florida	-0.31
gloomy	-0.29
either	-0.19
funky	0.43
damp	-0.465
comic	0.29
worthy	0.87
thomas	0.36
regal	1.43
struggled	-0.2
hallway	-0.33
simon	0.55
insufficient	-0.28
bin	-2.05
definite	-0.15
windows	-0.04
exquisite	2.48
treated	-0.57
schools	-0.66
term	-0.05
known	-0.3
grinned	0.5
gloved	-1.14
calling	-0.09
give	0.13
breath	-1.02
skinny	-0.010000000000000009
site	0.19
religion	0.17
pakistani	-0.25
billion	0.42
abby	0.64
forgotten	-0.91
besides	-0.38
running	0.27
ones	0.11
problematic	-0.45
emotion	0.02
holes	0.06
gordon	0.06
near	0.1
supporting	-0.27
america	-0.34
alien	-1.7650000000000001
informed	0.23
mainly	-0.34
jenny	0.71
illegal	-0.875
julia	0.67
tabloid	-0.17
alarming	-1.82
personality	0.45
truman	0.54
juicy	1.17
street	0.1
responsible	-0.31499999999999995
unbelievable	-1.46
respective	-0.21
apples	0.59
yet	-0.15
barely	-0.27
mashed	0.61
roughly	0.09
mama	1.0
smiles	0.59
according	-0.04
returned	0.14
congressional	0.045
situations	-2.75
actual	-0.34500000000000003
russia	-0.22
door	-0.27
spiritual	0.07500000000000001
remembers	-0.21
across	0.32
record	0.69
optimistic	1.44
sea	-0.13
surface	0.61
shall	0.77
tanned	1.31
generation	0.67
comparable	0.34
neutral	0.03
fully	-0.24
everywhere	-1.74
speaks	0.53
unknown	-0.425
female	0.365
effective	0.7
deadly	-1.855
power	-0.22
legislative	-0.13
interrupted	-0.28
pickup	-0.01
resting	0.17
smoky	1.08
magic	-1.59
harris	-0.47
childish	-0.55
emphasis	0.07
christians	0.19
europe	-0.25
board	0.01
parallel	-0.0
devastating	-1.87
core	0.54
ceremonial	-0.55
communication	0.7
bastard	-0.98
pond	0.17
groups	-0.56
negative	-0.515
limp	-0.23
julie	0.91
roasting	0.9
nursing	-0.54
thrust	0.04
eclectic	0.87
put	0.1
shorter	0.365
branch	0.0
walter	0.32
diego	0.11
knock	-0.32
cameras	0.07
filled	-0.63
saving	0.34
slice	0.11
situation	-1.31
examined	-0.09
seat	0.1
wilson	0.11
map	0.16
struck	-0.76
puts	0.08
plush	1.19
muddy	-0.24
canada	-0.21
empirical	-0.14
embarrassed	-1.23
flimsy	-0.4
suffering	-2.39
money	0.39
load	0.02
loving	1.9700000000000002
hoping	-0.29
crisp	1.0
twist	-0.13
assume	0.05
permission	0.16
died	0.72
step	0.06
promise	0.64
procedure	-0.15
toasted	0.26
spinal	-0.93
jacob	0.3
thinner	0.37
cousin	1.4
pen	0.16
tribal	-0.18
speak	0.21
brian	0.31
disastrous	-1.99
weapon	-0.94
evolutionary	-0.22
ceiling	-0.06
punch	-0.47
links	-0.11
grows	-0.21
volatile	-0.51
guilty	-1.46
percent	0.14
achieve	0.53
poorest	-0.62
notebook	0.18
spray	-0.03
especially	-0.08
reveal	0.34
rude	-0.42
sending	0.08
creating	0.39
collect	0.11
booth	-0.05
elaborate	0.09
stopping	0.02
ranks	0.45
charles	0.45
banks	0.6
locked	-0.09
static	-0.2
soft	1.44
anything	-0.14
closed	-0.09
reaches	0.01
belong	-2.07
vegas	0.22
increasingly	-1.34
richer	0.16
tracks	0.05
driver	-0.06
unsuccessful	-0.49
turning	0.24
rack	0.3
cape	0.4
thighs	0.25
faced	-2.93
entered	-0.06
experts	-0.15
telling	0.49
shoe	0.14
musicians	0.95
minor	-2.125
begun	0.01
blind	-1.3250000000000002
rippling	0.84
virtual	-0.49
games	0.34
likely	0.275
underground	0.11
identical	-0.08
fault	-2.62
colleges	-0.06
expect	0.3
coordinated	0.31
ship	-0.05
funny	-0.305
thinking	-0.02
increasing	-0.015
surprising	0.03500000000000003
loudly	-0.3
hers	0.81
spirits	-1.5
changing	-1.33
patients	-0.54
tour	-0.28
normally	0.47
seasons	0.31
marble	0.23
passing	0.05
pretty	1.32
grizzly	-0.47
deaf	-0.82
exposure	-0.58
truck	-0.04
eighteen	0.22
enthusiasm	0.9
narrow	0.215
symbol	0.98
clear	0.8049999999999999
fiery	-1.57
darling	2.08
forget	0.45
systematic	0.07
lacy	0.73
angeles	-0.11
watched	0.0
avner	0.33
debt	0.53
jumping	-0.19
edward	0.46
mom	1.25
ticket	0.32
mount	0.21
problem	-0.88
cause	-1.2
shame	-2.17
gary	0.41
uncertain	-0.86
visited	-0.19
pastel	0.47
ratings	0.72
scientific	0.0
fred	0.59
y	0.64
cigarettes	-1.73
spooner	-0.39
subject	-0.1
geographical	-0.08
generations	0.23
calories	-0.02
avoid	-0.85
farms	-0.65
cozy	2.08
strategy	0.03
night	-0.09
stanley	0.53
language	0.42
water	-0.23
office	-0.09
softly	0.1
bottled	0.69
constant	-0.49
miami	0.03
knocked	-0.73
pray	-0.15
sharon	-0.06
elements	0.32
uniform	0.47
post	0.1
fork	0.77
grasp	0.05
patterns	0.14
trim	1.47
sculpted	1.29
increase	-0.11
phase	-0.04
issued	-0.01
smell	-2.26
elite	-0.36
pilot	-0.47
goofy	0.3
ann	0.98
industrial	-0.27
easily	0.1
intellectual	0.175
earth	-0.1
jack	0.53
noon	0.57
conference	0.04
angry	-1.9699999999999998
creature	-2.39
giddy	-1.01
wealth	0.95
classroom	0.23
notable	0.24
procedures	0.2
mile	0.03
electronic	0.11
influential	0.04
views	0.38
cabin	-0.01
irregular	-0.34
larger	0.245
rugged	0.39
ought	0.0
memorial	0.93
restless	-1.54
celebrate	2.39
carved	0.22
thursday	0.69
postwar	-0.03
usa	0.07
hurried	-0.11
jaw	0.41
analysis	0.08
feature	1.09
parent	0.69
mobile	0.28
crane	0.09
spreading	-0.63
sandwich	-0.21
spread	-0.51
finds	0.05
pungent	-1.13
suppose	0.19
brightest	0.44
alone	-0.65
fbi	-0.03
dna	-0.19
curve	1.42
safety	-0.07
larry	0.32
demanded	-0.63
technical	0.1
footsteps	-0.47
smile	0.76
indicate	-0.05
mothers	0.53
breaking	0.03
poetic	0.01
unhealthy	-0.47
memorable	0.61
bonds	1.05
silky	1.12
blend	0.61
wears	0.6
william	0.46
blonde	1.545
lowest	-0.2
previous	0.060000000000000005
opened	-0.07
leadership	-0.27
amateur	1.54
going	0.35
uneasy	-1.16
meaningless	-0.54
thousand	0.02
knee	0.3
feet	0.15
temperature	0.35
forcing	-0.05
possibility	-1.0
most	-0.35
killing	-1.31
tender	0.7000000000000001
bleak	-0.84
georgia	-0.34
incomplete	0.16
public	-0.060000000000000005
frontal	-0.28
bankrupt	-0.54
writer	0.3
stormy	0.12
purchase	0.24
tighter	0.29
perry	0.54
christ	0.13
prime	0.64
dollars	0.24
hour	0.19
injury	-1.6
scene	-1.16
stay	-0.04
concerns	-0.9
spend	0.56
comfort	1.74
assets	1.1
college	0.15
forth	0.49
neighborhood	-0.14
glazed	0.21
nude	0.85
trying	-0.04
forensic	-0.14
gulf	-0.47
interior	1.18
salmon	-0.1
spot	-0.03
hired	0.25
cake	0.4
visits	0.12
charge	-0.49
representative	0.1
special	0.27999999999999997
law	-0.17
presence	0.15
assumed	-0.37
shaped	1.28
icy	0.0
opens	0.02
overweight	0.45
coach	0.3
officer	-0.08
accounting	0.17
trading	0.83
corbin	-0.14
stairs	-0.26
tongue	0.26
suggests	-0.14
machines	0.19
wrinkled	0.06
hero	-0.82
sullen	-0.91
touch	0.61
treasured	1.62
squad	-0.38
floors	0.08
jennifer	0.64
moral	-0.22
history	0.08
jordan	0.56
stuck	0.1
arrogant	-0.97
maggie	0.89
modern	0.20500000000000002
closely	-0.67
variety	-0.76
definition	-1.07
maybe	0.18
grade	0.36
dog	-1.54
version	0.66
occupied	-0.29
level	0.2
son	0.93
shoot	-0.58
hunters	-0.56
centuries	0.13
choice	-0.02
blown	0.12
distinct	-0.25
liberal	0.14500000000000002
synchronized	0.53
safest	0.85
dwindling	-0.06
column	0.09
race	-0.61
acts	-2.48
opportunities	-0.06
outspoken	0.05
added	-0.52
husky	0.56
preliminary	0.06
andrew	0.5
therapeutic	0.02
wallet	0.23
braided	0.79
drive	-0.06
hits	0.04
alive	1.04
ethical	-0.09
bustling	0.02
jerry	0.38
tremendous	0.13
cards	0.58
leading	-0.13
pride	0.73
spending	0.38
cents	0.32
chairman	0.22
matching	0.58
mars	-0.06
otherwise	-0.13
ad	0.61
makeshift	-0.65
unable	-0.09
unaware	-0.63
wound	-1.52
iii	0.46
taste	-0.95
racing	-0.76
approximately	0.08
social	-0.185
winner	0.83
republicans	0.29
affect	-0.6
rose	0.89
africa	-0.34
church	0.3
stretch	0.28
nasa	-0.1
careless	-0.6
lawn	0.74
shakes	0.11
standardized	0.15
worrying	-1.39
endless	-0.375
operative	-0.1
familiar	-0.62
waning	0.04
presents	0.35
jay	-0.84
diminutive	0.63
advanced	0.05
collaborative	0.53
lying	-0.17
layered	0.04
illusion	-0.17
spoke	0.24
acclaimed	0.49
chemical	-0.605
counter	-0.09
deck	0.01
northern	-0.495
device	0.09
smoke	-1.63
productive	0.56
companies	0.32
concerned	-1.155
blame	-2.59
associate	0.16
grieving	-0.81
inexplicable	-1.47
picked	0.08
brush	0.13
wanting	-0.02
bond	1.33
evangelical	0.58
radical	-0.06
raw	-0.33999999999999997
discipline	0.23
initial	-0.22499999999999998
june	0.75
common	-0.015000000000000013
naked	-0.31
claims	-0.17
stale	-1.53
avid	0.21
douglas	0.18
farther	-0.07
harvard	0.09
linda	0.64
roosevelt	0.76
colorful	0.475
long	0.8200000000000001
create	0.2
forty	0.03
latest	0.5700000000000001
values	0.42
clients	0.48
ultimate	0.08000000000000002
surgical	-0.67
unmarked	0.27
grace	1.18
entertainment	0.23
powers	-1.92
contradictory	-1.01
lighter	0.07
weight	0.52
teach	0.11
silence	0.04
digital	0.07
birth	1.12
exercise	0.17
sad	-1.1500000000000001
files	0.15
breaks	-0.04
tend	-0.18
assigned	-0.11
september	0.68
saddam	-1.05
fiber	-0.32
behind	0.07
baked	1.05
brave	0.27
susan	0.74
skill	-0.26
jason	0.54
mammoth	0.32
frightened	-1.85
accountable	-0.4
personally	-0.03
rules	-0.01
season	0.36
collapse	-1.21
replied	0.37
mayor	-0.07
boost	0.13
garden	0.93
built	0.05
finance	0.55
copyright	-0.2
seasoned	0.19
radio	0.18
cabinet	-0.01
pack	-0.38
customer	0.51
brittle	-0.55
regime	-0.32
relaxed	1.85
harmless	-0.98
package	0.53
japanese	0.06
replace	-0.16
dignity	1.12
pants	0.52
happening	0.03
altogether	-0.43
campaign	0.36
serving	0.16
perceived	0.06
drinks	-1.34
face	0.37
opportunity	0.31
attentive	1.02
feminist	-0.07
palestinian	-0.02
exact	1.135
glow	-0.14
detective	-0.43
ragged	-2.07
glance	-0.1
decide	0.01
rounds	-0.38
solar	0.05
falling	-0.07
polished	0.6799999999999999
ourselves	-0.0
re	-2.6
diversity	-0.15
move	0.09
pious	0.13
north	-0.26
waste	-0.08
perennial	0.12
boring	-1.635
jeff	0.38
seven	-0.05
chipped	-0.06
fantastic	0.45
tore	-0.2
opposed	-0.63
closer	-0.02
million	0.21
return	0.51
celestial	0.41
diamond	0.95
ankle	-0.12
traditional	0.715
fires	-0.98
blond	1.37
ole	-0.26
later	0.16
schedule	0.18
wait	0.4
convenient	1.79
transportation	-0.7
comments	-0.23
attempted	-0.18
keeps	0.29
coherent	0.02
expert	0.24
respiratory	-0.77
officers	-0.11
de	0.65
movie	0.3
depression	-1.03
huge	0.375
steel	0.83
investigation	-0.62
organic	0.15500000000000003
wanted	-0.35
goddamned	-1.38
bath	-0.08
continue	0.01
continuing	-0.65
receiver	0.11
atmospheric	0.12
glad	1.9849999999999999
rotting	-0.58
informal	0.41
suggest	-0.09
whole	-1.4
whoever	-1.36
shattering	-0.61
else	-0.1
governor	0.12
holding	0.1
lanky	1.01
mystery	0.13
clock	-0.12
clean	-0.125
believed	0.45
sheet	0.18
lunch	0.17
shaking	0.14
video	0.18
bloody	-2.12
lucrative	0.17
burgeoning	-0.07
tough	-0.42500000000000004
burns	-1.91
fields	-0.1
soviet	-0.36
function	0.58
democratic	0.22999999999999998
